  82  0.9740E+00  0.9660E+00  0.9520E+00  0.9410E+00  0.9320E+00  0.9190E+00  0.9080E+00  0.9090E+00  0.9100E+00  0.9090E+00  0.8760E+00  0.9030E+00  0.2960E+00  0.5070E+00  0.8310E+00  0.8960E+00  0.8930E+00  0.8850E+00  0.7130E+00  0.4080E+00  0.8730E+00
  83  0.5070E+00  0.5100E+00  0.5150E+00  0.5270E+00  0.5270E+00  0.5260E+00  0.5300E+00  0.5410E+00  0.5410E+00  0.5420E+00  0.5190E+00  0.5200E+00  0.1300E+00  0.2450E+00  0.4480E+00  0.4910E+00  0.4530E+00  0.4230E+00  0.3160E+00  0.1340E+00  0.3010E+00
  84  0.5750E+00  0.5720E+00  0.5620E+00  0.5570E+00  0.5530E+00  0.5440E+00  0.5380E+00  0.5410E+00  0.5400E+00  0.5390E+00  0.5160E+00  0.5200E+00  0.1210E+00  0.2430E+00  0.4570E+00  0.5000E+00  0.4750E+00  0.4550E+00  0.3420E+00  0.1520E+00  0.4020E+00
  85  0.5540E+00  0.5530E+00  0.5460E+00  0.5420E+00  0.5350E+00  0.5240E+00  0.5150E+00  0.5160E+00  0.5160E+00  0.5150E+00  0.4850E+00  0.4890E+00  0.1020E+00  0.2240E+00  0.4250E+00  0.4610E+00  0.4230E+00  0.3950E+00  0.2810E+00  0.1050E+00  0.2870E+00
  86  0.4400E+00  0.4390E+00  0.4400E+00  0.4380E+00  0.4350E+00  0.4270E+00  0.4220E+00  0.4220E+00  0.4220E+00  0.4200E+00  0.4000E+00  0.4040E+00  0.1230E+00  0.2250E+00  0.3640E+00  0.3840E+00  0.3560E+00  0.3330E+00  0.2530E+00  0.1320E+00  0.2520E+00
  87  0.5090E+00  0.5080E+00  0.5020E+00  0.5000E+00  0.4970E+00  0.4910E+00  0.4880E+00  0.4890E+00  0.4880E+00  0.4900E+00  0.4740E+00  0.4830E+00  0.1680E+00  0.2820E+00  0.4440E+00  0.4750E+00  0.4660E+00  0.4570E+00  0.3800E+00  0.2360E+00  0.4310E+00
  88  0.9880E+00  0.9850E+00  0.9770E+00  0.9690E+00  0.9650E+00  0.9560E+00  0.9510E+00  0.9520E+00  0.9510E+00  0.9520E+00  0.9300E+00  0.9450E+00  0.4030E+00  0.5960E+00  0.8790E+00  0.9400E+00  0.9420E+00  0.9380E+00  0.8540E+00  0.6710E+00  0.9230E+00
  89  0.9610E+00  0.9510E+00  0.9240E+00  0.9040E+00  0.8940E+00  0.8760E+00  0.8620E+00  0.8600E+00  0.8610E+00  0.8560E+00  0.8220E+00  0.8480E+00  0.3050E+00  0.5180E+00  0.7920E+00  0.8380E+00  0.8330E+00  0.8240E+00  0.6610E+00  0.3810E+00  0.7740E+00
  90  0.7220E+00  0.7130E+00  0.6920E+00  0.6740E+00  0.6610E+00  0.6470E+00  0.6350E+00  0.6320E+00  0.6330E+00  0.6320E+00  0.6020E+00  0.6200E+00  0.2020E+00  0.3370E+00  0.5560E+00  0.6110E+00  0.6040E+00  0.5950E+00  0.4600E+00  0.2290E+00  0.5740E+00
  91  0.7640E+00  0.7630E+00  0.7570E+00  0.7520E+00  0.7470E+00  0.7420E+00  0.7390E+00  0.7410E+00  0.7400E+00  0.7410E+00  0.7210E+00  0.7340E+00  0.2700E+00  0.4530E+00  0.6880E+00  0.7290E+00  0.7280E+00  0.7230E+00  0.6080E+00  0.3730E+00  0.7070E+00
  92  0.6930E+00  0.6890E+00  0.6730E+00  0.6610E+00  0.6540E+00  0.6460E+00  0.6350E+00  0.6370E+00  0.6360E+00  0.6360E+00  0.6200E+00  0.6330E+00  0.2190E+00  0.3610E+00  0.5800E+00  0.6270E+00  0.6260E+00  0.6220E+00  0.5350E+00  0.3600E+00  0.6100E+00
  93  0.5780E+00  0.5770E+00  0.5700E+00  0.5700E+00  0.5660E+00  0.5610E+00  0.5590E+00  0.5630E+00  0.5630E+00  0.5640E+00  0.5350E+00  0.5510E+00  0.1220E+00  0.2300E+00  0.4640E+00  0.5340E+00  0.5190E+00  0.5020E+00  0.3690E+00  0.1510E+00  0.4640E+00
  94  0.3720E+00  0.3720E+00  0.3670E+00  0.3650E+00  0.3640E+00  0.3550E+00  0.3520E+00  0.3540E+00  0.3550E+00  0.3520E+00  0.3330E+00  0.3340E+00  0.6200E-01  0.1360E+00  0.2800E+00  0.3050E+00  0.2640E+00  0.2320E+00  0.1640E+00  0.6300E-01  0.1150E+00
  95  0.3630E+00  0.3650E+00  0.3680E+00  0.3750E+00  0.3730E+00  0.3700E+00  0.3660E+00  0.3640E+00  0.3630E+00  0.3620E+00  0.3350E+00  0.3330E+00  0.7000E-01  0.1360E+00  0.2730E+00  0.3010E+00  0.2590E+00  0.2310E+00  0.1650E+00  0.7500E-01  0.1460E+00
  96  0.8950E+00  0.8870E+00  0.8710E+00  0.8560E+00  0.8460E+00  0.8310E+00  0.8180E+00  0.8180E+00  0.8170E+00  0.8160E+00  0.7800E+00  0.7990E+00  0.2930E+00  0.4540E+00  0.7250E+00  0.7880E+00  0.7780E+00  0.7680E+00  0.6340E+00  0.4040E+00  0.7190E+00
  97  0.8910E+00  0.8810E+00  0.8580E+00  0.8370E+00  0.8260E+00  0.8080E+00  0.7930E+00  0.7900E+00  0.7910E+00  0.7890E+00  0.7490E+00  0.7730E+00  0.2820E+00  0.4570E+00  0.7130E+00  0.7650E+00  0.7570E+00  0.7470E+00  0.5930E+00  0.3470E+00  0.7040E+00
  98  0.6650E+00  0.6600E+00  0.6550E+00  0.6520E+00  0.6430E+00  0.6320E+00  0.6100E+00  0.5940E+00  0.5940E+00  0.5910E+00  0.5470E+00  0.5360E+00  0.1750E+00  0.2780E+00  0.4620E+00  0.5100E+00  0.4720E+00  0.4460E+00  0.3460E+00  0.1960E+00  0.3410E+00
  99  0.6300E+00  0.6300E+00  0.6290E+00  0.6310E+00  0.6240E+00  0.6150E+00  0.5920E+00  0.5770E+00  0.5760E+00  0.5730E+00  0.5320E+00  0.5290E+00  0.1730E+00  0.2840E+00  0.4700E+00  0.5050E+00  0.4770E+00  0.4580E+00  0.3580E+00  0.2050E+00  0.3950E+00
 100  0.8390E+00  0.8280E+00  0.8120E+00  0.7930E+00  0.7840E+00  0.7650E+00  0.7540E+00  0.7540E+00  0.7560E+00  0.7530E+00  0.7290E+00  0.7420E+00  0.2660E+00  0.4420E+00  0.6910E+00  0.7360E+00  0.7300E+00  0.7250E+00  0.6130E+00  0.4000E+00  0.6970E+00
 101  0.7650E+00  0.7620E+00  0.7680E+00  0.7750E+00  0.7710E+00  0.7660E+00  0.7580E+00  0.7590E+00  0.7590E+00  0.7570E+00  0.7280E+00  0.7180E+00  0.1930E+00  0.3570E+00  0.6300E+00  0.6940E+00  0.6490E+00  0.6150E+00  0.4910E+00  0.2500E+00  0.3750E+00
 102  0.8190E+00  0.8140E+00  0.8060E+00  0.7990E+00  0.7930E+00  0.7820E+00  0.7790E+00  0.7870E+00  0.7870E+00  0.7860E+00  0.7680E+00  0.7780E+00  0.2040E+00  0.3890E+00  0.7000E+00  0.7690E+00  0.7620E+00  0.7530E+00  0.6370E+00  0.3860E+00  0.7180E+00
