1.695;2.1262E+02;2.0526E+02;1.8368E+02;1.4934E+02;1.0456E+02;4.9520E+01
1.700;2.1193E+02;2.0459E+02;1.8309E+02;1.4887E+02;1.0425E+02;4.9410E+01
1.705;2.0944E+02;2.0218E+02;1.8091E+02;1.4706E+02;1.0293E+02;4.8745E+01
1.710;2.0409E+02;1.9701E+02;1.7626E+02;1.4326E+02;1.0024E+02;4.7448E+01
1.715;2.0287E+02;1.9583E+02;1.7520E+02;1.4237E+02;9.9602E+01;4.7135E+01
1.720;2.0142E+02;1.9441E+02;1.7386E+02;1.4118E+02;9.8614E+01;4.6501E+01
1.725;1.9387E+02;1.8710E+02;1.6726E+02;1.3572E+02;9.4660E+01;4.4482E+01
1.730;1.8721E+02;1.8069E+02;1.6157E+02;1.3116E+02;9.1568E+01;4.3135E+01
1.735;1.8154E+02;1.7516E+02;1.5648E+02;1.2678E+02;8.8174E+01;4.1155E+01
1.740;1.8013E+02;1.7378E+02;1.5519E+02;1.2565E+02;8.7250E+01;4.0577E+01
1.745;1.7757E+02;1.7129E+02;1.5291E+02;1.2371E+02;8.5777E+01;3.9752E+01
1.750;1.7618E+02;1.6995E+02;1.5171E+02;1.2274E+02;8.5099E+01;3.9436E+01
1.755;1.7579E+02;1.6955E+02;1.5126E+02;1.2224E+02;8.4558E+01;3.8965E+01
1.760;1.7438E+02;1.6818E+02;1.5004E+02;1.2124E+02;8.3855E+01;3.8629E+01
1.765;1.6632E+02;1.6032E+02;1.4275E+02;1.1490E+02;7.8853E+01;3.5625E+01
1.770;1.6214E+02;1.5627E+02;1.3910E+02;1.1188E+02;7.6660E+01;3.4486E+01
1.775;1.5125E+02;1.4564E+02;1.2924E+02;1.0331E+02;6.9926E+01;3.0498E+01
1.780;1.4324E+02;1.3783E+02;1.2201E+02;9.7046E+01;6.5021E+01;2.7620E+01
1.785;1.3950E+02;1.3418E+02;1.1863E+02;9.4118E+01;6.2726E+01;2.6273E+01
1.790;1.3562E+02;1.3036E+02;1.1501E+02;9.0827E+01;5.9942E+01;2.4409E+01
1.795;1.2165E+02;1.1666E+02;1.0216E+02;7.9448E+01;5.0829E+01;1.9110E+01
1.800;1.0185E+02;9.7304E+01;8.4134E+01;6.3756E+01;3.8681E+01;1.2613E+01
1.805;8.5672E+01;8.1560E+01;6.9703E+01;5.1561E+01;2.9758E+01;8.4617E+00
1.810;6.3751E+01;6.0333E+01;5.0560E+01;3.5915E+01;1.9060E+01;4.3058E+00
1.815;4.6139E+01;4.3348E+01;3.5458E+01;2.3946E+01;1.1427E+01;1.9088E+00
1.820;3.5291E+01;3.2964E+01;2.6451E+01;1.7166E+01;7.5419E+00;1.0011E+00
1.825;2.4333E+01;2.2521E+01;1.7527E+01;1.0667E+01;4.0884E+00;3.6347E-01
1.830;1.0268E+01;9.3377E+00;6.8577E+00;3.7073E+00;1.1190E+00;5.2324E-02
1.835;3.5554E+00;3.1625E+00;2.1592E+00;1.0052E+00;2.2444E-01;4.5654E-03
1.840;4.1273E+00;3.6796E+00;2.5305E+00;1.1943E+00;2.7286E-01;5.7887E-03
1.845;6.1013E+00;5.4747E+00;3.8448E+00;1.8909E+00;4.6611E-01;1.1787E-02
1.850;4.4510E+00;3.9724E+00;2.7411E+00;1.3016E+00;2.9997E-01;6.4169E-03
1.855;4.3297E+00;3.8659E+00;2.6719E+00;1.2736E+00;2.9657E-01;6.6136E-03
1.860;7.3831E+00;6.6615E+00;4.7645E+00;2.4335E+00;6.4826E-01;2.0477E-02
1.865;9.3024E+00;8.4288E+00;6.1123E+00;3.2087E+00;9.0054E-01;3.2277E-02
1.870;1.3284E+00;1.1616E+00;7.4988E-01;3.1178E-01;5.5909E-02;6.3577E-04
1.875;3.2716E+00;2.9126E+00;1.9946E+00;9.3445E-01;2.1141E-01;4.4968E-03
1.880;1.3257E+01;1.2135E+01;9.1033E+00;5.1327E+00;1.6770E+00;9.4715E-02
1.885;1.7337E+01;1.5967E+01;1.2223E+01;7.1867E+00;2.5623E+00;1.8556E-01
1.890;1.5560E+01;1.4308E+01;1.0899E+01;6.3490E+00;2.2273E+00;1.5667E-01
1.895;1.2578E+01;1.1513E+01;8.6367E+00;4.8744E+00;1.6018E+00;9.3802E-02
1.900;5.3206E+00;4.7909E+00;3.4067E+00;1.7255E+00;4.5824E-01;1.5472E-02
1.905;7.3679E+00;6.6748E+00;4.8414E+00;2.5519E+00;7.3239E-01;3.0131E-02
1.910;9.6128E+00;8.7542E+00;6.4592E+00;3.5254E+00;1.0844E+00;5.3617E-02
1.915;1.3475E+01;1.2359E+01;9.3356E+00;5.3465E+00;1.8135E+00;1.1716E-01
1.920;2.4948E+01;2.3202E+01;1.8348E+01;1.1551E+01;4.7606E+00;5.2806E-01
1.925;2.9540E+01;2.7590E+01;2.2132E+01;1.4354E+01;6.2957E+00;8.3422E-01
1.930;3.3499E+01;3.1394E+01;2.5468E+01;1.6911E+01;7.7969E+00;1.1951E+00
1.935;4.5608E+01;4.3067E+01;3.5828E+01;2.5075E+01;1.2917E+01;2.7183E+00
1.940;5.1751E+01;4.9017E+01;4.1196E+01;2.9447E+01;1.5854E+01;3.7758E+00
1.945;5.6108E+01;5.3257E+01;4.5074E+01;3.2693E+01;1.8146E+01;4.7097E+00
1.950;5.7780E+01;5.4903E+01;4.6635E+01;3.4087E+01;1.9244E+01;5.2717E+00
1.955;5.2902E+01;5.0191E+01;4.2420E+01;3.0697E+01;1.6995E+01;4.4476E+00
1.960;5.8600E+01;5.5724E+01;4.7451E+01;3.4870E+01;1.9921E+01;5.6655E+00
1.965;7.4880E+01;7.1554E+01;6.1919E+01;4.7018E+01;2.8693E+01;9.6714E+00
1.970;8.6383E+01;8.2783E+01;7.2314E+01;5.5979E+01;3.5513E+01;1.3232E+01
1.975;9.9769E+01;9.5887E+01;8.4560E+01;6.6738E+01;4.4026E+01;1.8147E+01
1.980;1.0466E+02;1.0071E+02;8.9149E+01;7.0914E+01;4.7532E+01;2.0414E+01
1.985;1.0747E+02;1.0350E+02;9.1865E+01;7.3473E+01;4.9791E+01;2.1998E+01
1.990;1.0604E+02;1.0212E+02;9.0639E+01;7.2491E+01;4.9123E+01;2.1707E+01
1.995;9.4038E+01;9.0351E+01;7.9596E+01;6.2689E+01;4.1184E+01;1.6820E+01
2.000;6.5616E+01;6.2584E+01;5.3824E+01;4.0364E+01;2.4026E+01;7.6218E+00
2.005;4.4846E+01;4.2455E+01;3.5626E+01;2.5409E+01;1.3669E+01;3.3471E+00
2.010;4.9188E+01;4.6672E+01;3.9460E+01;2.8578E+01;1.5854E+01;4.1995E+00
2.015;5.3991E+01;5.1333E+01;4.3688E+01;3.2069E+01;1.8282E+01;5.1953E+00
2.020;6.6725E+01;6.3732E+01;5.5069E+01;4.1692E+01;2.5297E+01;8.4334E+00
2.025;8.7509E+01;8.4078E+01;7.4069E+01;5.8333E+01;3.8318E+01;1.5652E+01
2.030;9.3423E+01;8.9908E+01;7.9638E+01;6.3422E+01;4.2605E+01;1.8427E+01
2.035;9.6514E+01;9.2972E+01;8.2611E+01;6.6210E+01;4.5054E+01;2.0133E+01
2.040;9.4910E+01;9.1422E+01;8.1218E+01;6.5071E+01;4.4247E+01;1.9740E+01
2.045;8.8126E+01;8.4777E+01;7.4994E+01;5.9562E+01;3.9793E+01;1.6974E+01
2.050;7.7491E+01;7.4366E+01;6.5263E+01;5.0999E+01;3.2977E+01;1.2943E+01
2.055;7.2168E+01;6.9182E+01;6.0496E+01;4.6930E+01;2.9904E+01;1.1306E+01
2.060;7.5052E+01;7.2030E+01;6.3226E+01;4.9430E+01;3.1993E+01;1.2593E+01
2.065;7.4087E+01;7.1100E+01;6.2398E+01;4.8763E+01;3.1537E+01;1.2389E+01
2.070;7.6059E+01;7.3032E+01;6.4209E+01;5.0361E+01;3.2810E+01;1.3134E+01
2.075;8.5377E+01;8.2174E+01;7.2813E+01;5.8027E+01;3.9036E+01;1.6957E+01
2.080;8.8618E+01;8.5363E+01;7.5843E+01;6.0776E+01;4.1341E+01;1.8474E+01
2.085;8.9570E+01;8.6309E+01;7.6768E+01;6.1655E+01;4.2130E+01;1.9046E+01
2.090;9.0936E+01;8.7677E+01;7.8135E+01;6.3001E+01;4.3393E+01;2.0022E+01
2.095;9.0661E+01;8.7434E+01;7.7985E+01;6.2988E+01;4.3535E+01;2.0270E+01
2.100;8.9925E+01;8.6739E+01;7.7406E+01;6.2589E+01;4.3354E+01;2.0298E+01
2.105;8.9032E+01;8.5892E+01;7.6692E+01;6.2078E+01;4.3090E+01;2.0275E+01
2.110;8.7635E+01;8.4552E+01;7.5518E+01;6.1166E+01;4.2510E+01;2.0067E+01
2.115;8.5862E+01;8.2846E+01;7.4009E+01;5.9968E+01;4.1713E+01;1.9738E+01
2.120;8.4563E+01;8.1602E+01;7.2924E+01;5.9132E+01;4.1193E+01;1.9569E+01
2.125;8.4217E+01;8.1284E+01;7.2687E+01;5.9018E+01;4.1224E+01;1.9720E+01
2.130;8.4385E+01;8.1468E+01;7.2917E+01;5.9315E+01;4.1586E+01;2.0085E+01
2.135;8.3982E+01;8.1083E+01;7.2585E+01;5.9064E+01;4.1436E+01;2.0039E+01
2.140;8.2917E+01;8.0055E+01;7.1664E+01;5.8313E+01;4.0907E+01;1.9784E+01
2.145;8.0975E+01;7.8167E+01;6.9937E+01;5.6849E+01;3.9799E+01;1.9157E+01
2.150;7.8684E+01;7.5932E+01;6.7865E+01;5.5046E+01;3.8371E+01;1.8274E+01
2.155;7.7247E+01;7.4535E+01;6.6589E+01;5.3965E+01;3.7554E+01;1.7811E+01
2.160;7.7052E+01;7.4350E+01;6.6433E+01;5.3854E+01;3.7498E+01;1.7810E+01
2.165;7.6836E+01;7.4146E+01;6.6262E+01;5.3733E+01;3.7440E+01;1.7814E+01
2.170;7.6067E+01;7.3410E+01;6.5623E+01;5.3247E+01;3.7145E+01;1.7729E+01
2.175;7.4808E+01;7.2195E+01;6.4536E+01;5.2364E+01;3.6528E+01;1.7436E+01
2.180;7.2954E+01;7.0401E+01;6.2920E+01;5.1032E+01;3.5571E+01;1.6949E+01
2.185;7.1545E+01;6.9040E+01;6.1702E+01;5.0040E+01;3.4875E+01;1.6613E+01
2.190;7.1012E+01;6.8532E+01;6.1264E+01;4.9713E+01;3.4685E+01;1.6568E+01
2.195;6.9621E+01;6.7171E+01;5.9991E+01;4.8588E+01;3.3771E+01;1.5979E+01
2.200;6.8376E+01;6.5941E+01;5.8810E+01;4.7496E+01;3.2826E+01;1.5312E+01
2.205;6.9791E+01;6.7326E+01;6.0104E+01;4.8637E+01;3.3747E+01;1.5900E+01
2.210;7.2593E+01;7.0072E+01;6.2682E+01;5.0932E+01;3.5631E+01;1.7138E+01
2.215;7.2933E+01;7.0399E+01;6.2970E+01;5.1159E+01;3.5780E+01;1.7200E+01
2.220;7.2884E+01;7.0346E+01;6.2909E+01;5.1086E+01;3.5696E+01;1.7121E+01
2.225;7.2482E+01;6.9953E+01;6.2543E+01;5.0765E+01;3.5438E+01;1.6957E+01
2.230;7.1570E+01;6.9064E+01;6.1721E+01;5.0053E+01;3.4877E+01;1.6614E+01
2.235;7.0519E+01;6.8041E+01;6.0782E+01;4.9250E+01;3.4261E+01;1.6253E+01
2.240;6.9470E+01;6.7023E+01;5.9855E+01;4.8470E+01;3.3678E+01;1.5930E+01
2.245;6.8550E+01;6.6129E+01;5.9037E+01;4.7776E+01;3.3151E+01;1.5625E+01
2.250;6.7530E+01;6.5133E+01;5.8113E+01;4.6969E+01;3.2505E+01;1.5215E+01
2.255;6.6349E+01;6.3978E+01;5.7033E+01;4.6013E+01;3.1728E+01;1.4711E+01
2.260;6.5600E+01;6.3247E+01;5.6359E+01;4.5434E+01;3.1279E+01;1.4448E+01
2.265;6.5263E+01;6.2924E+01;5.6077E+01;4.5215E+01;3.1142E+01;1.4402E+01
2.270;6.4678E+01;6.2359E+01;5.5567E+01;4.4794E+01;3.0839E+01;1.4249E+01
2.275;6.4279E+01;6.1974E+01;5.5227E+01;4.4525E+01;3.0660E+01;1.4177E+01
2.280;6.4121E+01;6.1827E+01;5.5110E+01;4.4456E+01;3.0649E+01;1.4220E+01
2.285;6.3524E+01;6.1248E+01;5.4583E+01;4.4013E+01;3.0319E+01;1.4043E+01
2.290;6.2329E+01;6.0079E+01;5.3493E+01;4.3055E+01;2.9553E+01;1.3567E+01
2.295;6.0675E+01;5.8466E+01;5.2002E+01;4.1766E+01;2.8546E+01;1.2967E+01
2.300;5.9171E+01;5.7018E+01;5.0718E+01;4.0741E+01;2.7854E+01;1.2664E+01
2.305;5.8677E+01;5.6568E+01;5.0395E+01;4.0607E+01;2.7935E+01;1.2903E+01
2.310;5.5639E+01;5.3640E+01;4.7789E+01;3.8512E+01;2.6500E+01;1.2249E+01
2.315;5.0777E+01;4.8918E+01;4.3480E+01;3.4872E+01;2.3768E+01;1.0725E+01
2.320;4.8827E+01;4.7037E+01;4.1800E+01;3.3512E+01;2.2824E+01;1.0281E+01
2.325;4.7895E+01;4.6156E+01;4.1068E+01;3.3009E+01;2.2594E+01;1.0309E+01
2.330;4.8757E+01;4.6993E+01;4.1830E+01;3.3650E+01;2.3073E+01;1.0574E+01
2.335;4.8190E+01;4.6419E+01;4.1239E+01;3.3044E+01;2.2479E+01;1.0099E+01
2.340;4.8301E+01;4.6494E+01;4.1212E+01;3.2870E+01;2.2155E+01;9.7264E+00
2.345;4.9631E+01;4.7759E+01;4.2290E+01;3.3659E+01;2.2592E+01;9.8153E+00
2.350;5.1404E+01;4.9466E+01;4.3803E+01;3.4867E+01;2.3408E+01;1.0175E+01
2.355;5.4060E+01;5.2046E+01;4.6159E+01;3.6857E+01;2.4899E+01;1.0996E+01
2.360;5.5944E+01;5.3883E+01;4.7854E+01;3.8318E+01;2.6031E+01;1.1659E+01
2.365;5.3113E+01;5.1120E+01;4.5295E+01;3.6099E+01;2.4294E+01;1.0626E+01
2.370;5.0002E+01;4.8086E+01;4.2491E+01;3.3678E+01;2.2414E+01;9.5345E+00
2.375;4.8219E+01;4.6378E+01;4.1002E+01;3.2529E+01;2.1693E+01;9.2742E+00
2.380;4.6891E+01;4.5117E+01;3.9937E+01;3.1765E+01;2.1292E+01;9.2229E+00
2.385;4.5683E+01;4.3957E+01;3.8912E+01;3.0955E+01;2.0755E+01;8.9976E+00
2.390;4.5287E+01;4.3586E+01;3.8617E+01;3.0772E+01;2.0702E+01;9.0483E+00
2.395;4.5411E+01;4.3712E+01;3.8748E+01;3.0908E+01;2.0834E+01;9.1485E+00
2.400;4.5899E+01;4.4184E+01;3.9170E+01;3.1249E+01;2.1070E+01;9.2567E+00
